ID,Label,Nucleoplasm,Nuclear Membrane,Nucleoli,Nucleoli Fibrillar Center,Nuclear Speckles,Nuclear Bodies,Endoplasmic Reticulum,Golgi Apparatus,Intermediate Filaments,Actin Filaments,Microtubules,Mitotic Spindle,Centrosome,Plasma Membrane,Mitochondria,Aggresome,Cytosol,Vesicles,Negative,in_trainset,Cell Counts,ImageWidth,idx,fold
82d15602-bb99-11e8-b2b9-ac1f6b6435d0,0|9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True,16.0,2048.0,16,0
84951c26-bb99-11e8-b2b9-ac1f6b6435d0,0|2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,29.0,2048.0,29,0
8489ab66-bb99-11e8-b2b9-ac1f6b6435d0,0|1|16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,14.0,2048.0,14,0
858d1c1e-bb99-11e8-b2b9-ac1f6b6435d0,4|16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,13.0,2048.0,13,0
8814af42-bb99-11e8-b2b9-ac1f6b6435d0,4|16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,16.0,2048.0,16,0
893bdfb2-bb99-11e8-b2b9-ac1f6b6435d0,4|13,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,True,15.0,2048.0,15,0
89922d36-bb99-11e8-b2b9-ac1f6b6435d0,7|16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,True,10.0,2048.0,10,0
8c27d38e-bb99-11e8-b2b9-ac1f6b6435d0,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,30.0,2048.0,30,0
8cfb347c-bb99-11e8-b2b9-ac1f6b6435d0,13|16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,True,14.0,2048.0,14,0
8da6dc64-bb99-11e8-b2b9-ac1f6b6435d0,0|2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,15.0,3072.0,15,0
8ee44f44-bb99-11e8-b2b9-ac1f6b6435d0,1|14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,7.0,2048.0,7,0
907263e6-bb99-11e8-b2b9-ac1f6b6435d0,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,17.0,2048.0,17,0
938c28a0-bb99-11e8-b2b9-ac1f6b6435d0,2|9|13,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,True,13.0,2048.0,13,0
93bd9598-bb99-11e8-b2b9-ac1f6b6435d0,0|13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,True,14.0,2048.0,14,0
963c3d24-bb99-11e8-b2b9-ac1f6b6435d0,0|12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,50.0,3072.0,50,0
94d0e624-bb99-11e8-b2b9-ac1f6b6435d0,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,56.0,2048.0,56,0
98e4ee22-bb99-11e8-b2b9-ac1f6b6435d0,3|4|13|16,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,True,13.0,2048.0,13,0
9a51940e-bb99-11e8-b2b9-ac1f6b6435d0,4|14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,16.0,2048.0,16,0
9bd90cd0-bb99-11e8-b2b9-ac1f6b6435d0,0|14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,25.0,2048.0,25,0
9bd35bfa-bb99-11e8-b2b9-ac1f6b6435d0,1|9|13,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,True,25.0,2048.0,25,0
9c041038-bb99-11e8-b2b9-ac1f6b6435d0,0|2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,18.0,2048.0,18,0
9da88ad6-bb99-11e8-b2b9-ac1f6b6435d0,5|16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,True,33.0,2048.0,33,0
9d8bdb66-bb99-11e8-b2b9-ac1f6b6435d0,0|10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,27.0,2048.0,27,0
9d18836e-bb99-11e8-b2b9-ac1f6b6435d0,0|14|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,True,14.0,2048.0,14,0
9e204774-bb99-11e8-b2b9-ac1f6b6435d0,0|3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,13.0,2048.0,13,0
9db4f82a-bb99-11e8-b2b9-ac1f6b6435d0,9|16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,True,12.0,2048.0,12,0
a078a674-bb99-11e8-b2b9-ac1f6b6435d0,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,15.0,2048.0,15,0
a4d7edf6-bb99-11e8-b2b9-ac1f6b6435d0,0|8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,True,13.0,2048.0,13,0
a518649e-bb99-11e8-b2b9-ac1f6b6435d0,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,14.0,2048.0,14,0
a714b162-bb99-11e8-b2b9-ac1f6b6435d0,12|16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,True,21.0,2048.0,21,0
a6dff3dc-bb99-11e8-b2b9-ac1f6b6435d0,0|5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,23.0,2048.0,23,0
a728ac08-bb99-11e8-b2b9-ac1f6b6435d0,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,11.0,2048.0,11,0
a91d88c6-bb99-11e8-b2b9-ac1f6b6435d0,0|1|7|13,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,True,14.0,2048.0,14,0
ae9d5678-bb99-11e8-b2b9-ac1f6b6435d0,0|12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,13.0,2048.0,13,0
b18ce31c-bb99-11e8-b2b9-ac1f6b6435d0,7|8|10,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,True,14.0,2048.0,14,0
b1792354-bb99-11e8-b2b9-ac1f6b6435d0,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,28.0,2048.0,28,0
b0d10fa2-bb99-11e8-b2b9-ac1f6b6435d0,7|16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,True,11.0,2048.0,11,0
b0f5218a-bb99-11e8-b2b9-ac1f6b6435d0,2|16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,25.0,2048.0,25,0
b2d9490e-bb99-11e8-b2b9-ac1f6b6435d0,0|7|16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,True,15.0,2048.0,15,0
b3e48caa-bb99-11e8-b2b9-ac1f6b6435d0,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,9.0,2048.0,9,0
b5d19418-bb99-11e8-b2b9-ac1f6b6435d0,0|7|16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,True,13.0,2048.0,13,0
b8339774-bb99-11e8-b2b9-ac1f6b6435d0,0|2|13,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,True,14.0,2048.0,14,0
b859424e-bb99-11e8-b2b9-ac1f6b6435d0,5|16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,True,10.0,2048.0,10,0
be7a5ece-bb99-11e8-b2b9-ac1f6b6435d0,1|4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,49.0,3072.0,49,0
b93568fa-bb99-11e8-b2b9-ac1f6b6435d0,0|4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,40.0,2048.0,40,0
b99a8e06-bb99-11e8-b2b9-ac1f6b6435d0,12|16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,True,12.0,3072.0,12,0
ba1fe768-bb99-11e8-b2b9-ac1f6b6435d0,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,14.0,3072.0,14,0
bab6158a-bb99-11e8-b2b9-ac1f6b6435d0,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,5.0,2048.0,5,0
be3124d4-bb99-11e8-b2b9-ac1f6b6435d0,13|16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,True,24.0,3072.0,24,0
bcf5cd7c-bb99-11e8-b2b9-ac1f6b6435d0,0|3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,19.0,2048.0,19,0
be3fd5ce-bb99-11e8-b2b9-ac1f6b6435d0,0|10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,13.0,2048.0,13,0
bedcd3d8-bb99-11e8-b2b9-ac1f6b6435d0,4|14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,56.0,2048.0,56,0
bfd5865e-bb99-11e8-b2b9-ac1f6b6435d0,2|16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,23.0,2048.0,23,0
c328c348-bb99-11e8-b2b9-ac1f6b6435d0,15|16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,True,31.0,2048.0,31,0
c3a100d8-bb99-11e8-b2b9-ac1f6b6435d0,0|2|16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,19.0,2048.0,19,0
c3ab3e68-bb99-11e8-b2b9-ac1f6b6435d0,5|12|16,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,True,8.0,2048.0,8,0
c5784e02-bb99-11e8-b2b9-ac1f6b6435d0,0|3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,18.0,2048.0,18,0
c798cacc-bb99-11e8-b2b9-ac1f6b6435d0,4|16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,33.0,3072.0,33,0
c84b516a-bb99-11e8-b2b9-ac1f6b6435d0,3|14|16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,True,24.0,2048.0,24,0
c7a1c41a-bb99-11e8-b2b9-ac1f6b6435d0,0|1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,14.0,2048.0,14,0
caf7c95c-bb99-11e8-b2b9-ac1f6b6435d0,0|7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,35.0,3072.0,35,0
c7724316-bb99-11e8-b2b9-ac1f6b6435d0,0|13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,True,39.0,2048.0,39,0
c7ced13a-bb99-11e8-b2b9-ac1f6b6435d0,0|2|10,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,23.0,2048.0,23,0
c8904e28-bb99-11e8-b2b9-ac1f6b6435d0,5|7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,True,10.0,2048.0,10,0
cb94513c-bb99-11e8-b2b9-ac1f6b6435d0,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,28.0,2048.0,28,0
cfd85be4-bb99-11e8-b2b9-ac1f6b6435d0,0|14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,42.0,3072.0,42,0
cc10c118-bb99-11e8-b2b9-ac1f6b6435d0,0|9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True,12.0,2048.0,12,0
cc6f82e8-bb99-11e8-b2b9-ac1f6b6435d0,14|16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,True,13.0,2048.0,13,0
ce506708-bb99-11e8-b2b9-ac1f6b6435d0,0|9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True,15.0,2048.0,15,0
ccd28776-bb99-11e8-b2b9-ac1f6b6435d0,0|2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,7.0,2048.0,7,0
cd8bd78a-bb99-11e8-b2b9-ac1f6b6435d0,4|12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,21.0,2048.0,21,0
d19feeba-bb99-11e8-b2b9-ac1f6b6435d0,4|16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,16.0,2048.0,16,0
cfbc5a7a-bb99-11e8-b2b9-ac1f6b6435d0,0|5|16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,True,8.0,2048.0,8,0
d17f83aa-bb99-11e8-b2b9-ac1f6b6435d0,0|2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,52.0,2048.0,52,0
d27f7b0c-bb99-11e8-b2b9-ac1f6b6435d0,0|14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,7.0,2048.0,7,0
d6429792-bb99-11e8-b2b9-ac1f6b6435d0,0|5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,21.0,2048.0,21,0
d7337004-bb99-11e8-b2b9-ac1f6b6435d0,0|13|16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,True,21.0,2048.0,21,0
d7f9905e-bb99-11e8-b2b9-ac1f6b6435d0,0|12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,10.0,3072.0,10,0
d9328ab6-bb99-11e8-b2b9-ac1f6b6435d0,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,14.0,2048.0,14,0
d9702f74-bb99-11e8-b2b9-ac1f6b6435d0,0|14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,13.0,2048.0,13,0
dc1b83ae-bb99-11e8-b2b9-ac1f6b6435d0,0|13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,True,12.0,2048.0,12,0
dcad25fc-bb99-11e8-b2b9-ac1f6b6435d0,0|6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True,22.0,2048.0,22,0
de86a5b0-bb99-11e8-b2b9-ac1f6b6435d0,3|6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True,56.0,2048.0,56,0
dfc94cca-bb99-11e8-b2b9-ac1f6b6435d0,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,41.0,2048.0,41,0
de68d602-bb99-11e8-b2b9-ac1f6b6435d0,2|7|16,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,True,15.0,2048.0,15,0
e1c8faf2-bb99-11e8-b2b9-ac1f6b6435d0,12|13|14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,True,17.0,2048.0,17,0
e1fe116a-bb99-11e8-b2b9-ac1f6b6435d0,0|3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,9.0,2048.0,9,0
e2fff646-bb99-11e8-b2b9-ac1f6b6435d0,0|2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,12.0,2048.0,12,0
e5365220-bb99-11e8-b2b9-ac1f6b6435d0,10|16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,True,27.0,2048.0,27,0
e63af734-bb99-11e8-b2b9-ac1f6b6435d0,0|14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,38.0,2048.0,38,0
e5732b1e-bb99-11e8-b2b9-ac1f6b6435d0,0|14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,13.0,2048.0,13,0
e6bf667c-bb99-11e8-b2b9-ac1f6b6435d0,0|2|13,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,True,19.0,2048.0,19,0
e6a1cb12-bb99-11e8-b2b9-ac1f6b6435d0,4|13,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,True,19.0,2048.0,19,0
e7123d8e-bb99-11e8-b2b9-ac1f6b6435d0,0|2|16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,13.0,2048.0,13,0
e7fd40a4-bb99-11e8-b2b9-ac1f6b6435d0,0|5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,32.0,2048.0,32,0
e85e01b4-bb99-11e8-b2b9-ac1f6b6435d0,0|7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,17.0,2048.0,17,0
e85da71e-bb99-11e8-b2b9-ac1f6b6435d0,5|16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,True,11.0,2048.0,11,0
eb013526-bb99-11e8-b2b9-ac1f6b6435d0,8|15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,True,21.0,2048.0,21,0
ebc51978-bb99-11e8-b2b9-ac1f6b6435d0,3|14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,9.0,2048.0,9,0
ee3297a8-bb99-11e8-b2b9-ac1f6b6435d0,0|9|13,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,True,12.0,2048.0,12,0
ee3ee170-bb99-11e8-b2b9-ac1f6b6435d0,0|3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,14.0,2048.0,14,0
eef76f56-bb99-11e8-b2b9-ac1f6b6435d0,0|5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,15.0,2048.0,15,0
ee329fe6-bb99-11e8-b2b9-ac1f6b6435d0,0|14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,25.0,2048.0,25,0
efbbd882-bb99-11e8-b2b9-ac1f6b6435d0,0|1|7|16,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,True,10.0,2048.0,10,0
f0d89bc4-bb99-11e8-b2b9-ac1f6b6435d0,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,19.0,2048.0,19,0
f205c4d6-bb99-11e8-b2b9-ac1f6b6435d0,0|5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,49.0,2048.0,49,0
f26942ae-bb99-11e8-b2b9-ac1f6b6435d0,9|13,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,True,28.0,2048.0,28,0
f1807574-bb99-11e8-b2b9-ac1f6b6435d0,5|12,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,True,19.0,2048.0,19,0
f30d60c8-bb99-11e8-b2b9-ac1f6b6435d0,5|16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,True,25.0,2048.0,25,0
f23961ba-bb99-11e8-b2b9-ac1f6b6435d0,0|9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True,7.0,2048.0,7,0
f50459c2-bb99-11e8-b2b9-ac1f6b6435d0,0|2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,20.0,2048.0,20,0
f508fe1e-bb99-11e8-b2b9-ac1f6b6435d0,0|14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,14.0,3072.0,14,0
f7cc128a-bb99-11e8-b2b9-ac1f6b6435d0,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,20.0,3072.0,20,0
f8a1d2d0-bb99-11e8-b2b9-ac1f6b6435d0,0|3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,37.0,2048.0,37,0
faf53202-bb99-11e8-b2b9-ac1f6b6435d0,0|2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,17.0,2048.0,17,0
f8dfdae4-bb99-11e8-b2b9-ac1f6b6435d0,16|17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,True,10.0,2048.0,10,0
fa4ab0d4-bb99-11e8-b2b9-ac1f6b6435d0,13|16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,True,16.0,2048.0,16,0
f9133c9a-bb99-11e8-b2b9-ac1f6b6435d0,0|2|7|16,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,True,7.0,2048.0,7,0
fb1a88b8-bb99-11e8-b2b9-ac1f6b6435d0,0|16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,18.0,2048.0,18,0
fb9e478e-bb99-11e8-b2b9-ac1f6b6435d0,2|13,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,True,24.0,2048.0,24,0
fc4c059a-bb99-11e8-b2b9-ac1f6b6435d0,0|3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,18.0,2048.0,18,0
fed441ce-bb99-11e8-b2b9-ac1f6b6435d0,7|13|16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,True,15.0,2048.0,15,0
